concept_id	concept_synonym_name	language_concept_id
44820657	Ben neo soft tissue NOS	4180186
44820658	Intramural leiomyoma	4180186
44820660	Benign neo corpus uteri	4180186
44820662	Benign neo urinary NOS	4180186
44820663	Ben neo lacrimal duct	4180186
44820664	Benign neoplasm eye NEC	4180186
44820665	Benign neo cranial nerve	4180186
44820666	Benign neoplasm thyroid	4180186
44820669	Ca in situ anal canal	4180186
44820671	Ca in situ resp sys NEC	4180186
44820673	Uncert behav neo uterus	4180186
44820674	Unc behav neo ovary	4180186
44820675	Myelodyspls syn w 5q del	4180186
44820676	Post tp lymphprolif dis	4180186
44820677	Nontox multinodul goiter	4180186
44820678	Tox dif goiter w crisis	4180186
44820679	Tox uninod goit no cris	4180186
44820680	Sec DM wo cmp nt st uncn	4180186
44820681	Sec DM ketoacd uncntrld	4180186
44820682	DMI wo cmp nt st uncntrl	4180186
44820683	DMI oth coma uncontrold	4180186
44820684	DMI ophth uncntrld	4180186
44820686	Oth spcf hypoglycemia	4180186
44820687	Pituitary disorder NOS	4180186
44820691	Chr gouty atrph wo tophi	4180186
44820692	Hemochromatosis NEC	4180186
44820694	Dis porphyrin metabolism	4180186
44820696	Amyloidosis NEC	4180186
44820697	Heredit elliptocytosis	4180186
44820698	Thalassemia NEC	4180186
44820702	Thrombocytopathy	4180186
44820703	Sec thrombocytpenia NEC	4180186
44820704	Neutropenia d/t infectn	4180186
44820705	Lymphadenitis NOS	4180186
44820706	Spleen disease NEC	4180186
44820707	Sec hypercoagulable st	4180186
44820709	Senile delusion	4180186
44820712	Simpl schizophren-unspec	4180186
44820713	Hebephrenia-remission	4180186
44820714	Lat schizo-subchr/exacer	4180186
44820717	Depr psychos-sev w psych	4180186
44820718	Bipol I curnt manic-mild	4180186
44820719	Bipol I manc-sev w/o psy	4180186
44820720	Bipol I currnt dep w psy	4180186
44820721	Bipol I cur dep rem NOS	4180186
44820722	Bipol I currnt mixed NOS	4180186
44820724	Paranoid states NEC	4180186
44820728	Opioid/other dep-remiss	4180186
44820729	Drug depend NOS-remiss	4180186
44820731	Hallucinog abuse-remiss	4180186
44820732	Amphetamine abuse-contin	4180186
44820734	Adult onset flncy disord	4180186
44820737	Eating disorder NOS	4180186
44820738	Acute stress react NEC	4180186
44820740	Nonpsych mntl disord NEC	4180186
44820741	Unsocial aggression-mild	4180186
44820742	Unsocial aggress-severe	4180186
44820743	Psychic factor w oth dis	4180186
44820744	Myelitis-oth viral dis	4180186
44820745	Cns abscess NOS	4180186
44820746	Idio hypersom-long sleep	4180186
44820747	Organic sleep apnea NEC	4180186
44820748	Cereb degen in lipidosis	4180186
44820749	Cereb degen in oth dis	4180186
44820751	Acq torsion dystonia NEC	4180186
44820753	Subac dyskinesa d/t drug	4180186
44820756	Amyotrophic sclerosis	4180186
44820758	Myelopathy NEC	4180186
44820760	Drug induce headache NEC	4180186
44820762	Cns demyelination NEC	4180186
44820763	Monplga lwr lmb dmnt sde	4180186
44820764	Monplga upr lmb unsp sde	4180186
44820767	Epilepsy NEC w intr epil	4180186
44820768	Narclpsy w/o cat oth dis	4180186
44820770	Cns disorder NEC	4180186
44820772	Lumbsacral root les NEC	4180186
44820775	Mononeuritis NOS	4180186
44820776	Idio prog polyneuropathy	4180186
44820777	Lambert-Eaton synd NOS	4180186
44820778	Lambert-Eaton synd neopl	4180186
44820780	Siderosis	4180186
44820782	Part detach-singl defec	4180186
44820784	Mult defects of retina	4180186
44820786	Part arterial occlusion	4180186
44820787	Hem detach pigmnt epith	4180186
44820788	Cystoid macular degen	4180186
44820789	Paving stone degenerat	4180186
44820790	Pigment retina dystrophy	4180186
44820791	Macular focal retinitis	4180186
44820792	Choroidal degen NOS	4180186
44820793	Choroidal hemorrhage NOS	4180186
44820794	Fuch hetrochrom cyclitis	4180186
44820795	Indeterm stage glaucoma	4180186
44820796	Ant subcaps pol cataract	4180186
44820797	Pseudoexfol lens capsule	4180186
44820800	Visual disturbance NOS	4180186
44820802	One eye-profound/oth-tot	4180186
44820803	Severe impair-both eyes	4180186
44820804	One eye-moderate/oth-sev	4180186
44820805	Profound impair/normal	4180186
44820806	Visual loss, one eye NOS	4180186
44820807	Diffus interstit keratit	4180186
44820809	Rupture descemet membran	4180186
44820810	Peripheral cornea degen	4180186
44820811	Endothel cornea dystrphy	4180186
44820813	Conjunctival degen NOS	4180186
44820817	Infec dermatitis lid NEC	4180186
44820818	Parasitic infest eyelid	4180186
44820820	Hypopigmentation lid	4180186
44820823	Exophthalm ophthalmopleg	4180186
44820827	Papilledema w retina dis	4180186
44820829	Op chiasm dis w infl dis	4180186
44820832	Prog ext ophthalmoplegia	4180186
44820833	Scleritis NOS	4180186
44820834	Nystagmus NOS	4180186
44820835	Inflam postproc bleb, 1	4180186
44820838	Dysfunct eustachian tube	4180186
44820839	Postmastoid cholesteatma	4180186
44820841	Tympanoscl-tympanic memb	4180186
44820842	Cholesteatoma middle ear	4180186
44820843	Diffuse cholesteatosis	4180186
44820846	Sudden hearing loss NOS	4180186
44820847	Tinnitus NOS	4180186
44820850	Chr rheumatic pericard	4180186
44820852	Rheum aortic dis NEC/NOS	4180186
44820854	Rheum pulmon valve dis	4180186
44820855	Rheum endocarditis NOS	4180186
44820856	Ben hyp ht/kd stg V w hf	4180186
44820858	AMI anterolateral,subseq	4180186
44820859	AMI inferolateral,subseq	4180186
44820860	AMI inferopost, subseq	4180186
44820861	AMI NOS, subsequent	4180186
44820863	Ac ischemic hrt dis NEC	4180186
44820864	Old myocardial infarct	4180186
44820865	Ac myocardit in oth dis	4180186
44820866	Aortic valve disorder	4180186
44820867	Atriovent block NOS	4180186
44820869	Ac systolic hrt failure	4180186
44820870	Chr syst/diastl hrt fail	4180186
44820874	Ocl vrtb art wo infrct	4180186
44820876	Late ef-spch/lang df NEC	4180186
44820877	Lt ef oth paral dom side	4180186
44820878	Dsct of aorta unsp site	4180186
44820879	Chr venous hypr w/o comp	4180186
44820881	Chr ethmoidal sinusitis	4180186
44820883	Nasal mucositis (ulcer)	4180186
44820884	Cyst pharynx/nasopharynx	4180186
44820886	Streptococcal pneumn NOS	4180186
44820887	Bronchitis NOS	4180186
44820889	Ch ob asthma w stat asth	4180186
44820892	Pneumoconiosis NOS	4180186
44820894	Food/vomit pneumonitis	4180186
44820897	Neuroend cell hyprpl inf	4180186
44820898	Ac resp flr fol trma/srg	4180186
44820899	Other pulmonary insuff	4180186
44820901	Excessive attrition-pulp	4180186
44820902	Excess attrition-local	4180186
44820903	Abrasion-generalized	4180186
44820905	Chr apical periodontitis	4180186
44820906	Periapical absc w sinus	4180186
44820908	Open anterior occlusion	4180186
44820910	Limited mandibular ROM	4180186
44820911	Centric occl intrcsp dis	4180186
44820912	Arthralgia TMJ	4180186
44820914	Anterior soft tiss impg	4180186
44820916	Overhang dental restore	4180186
44820918	Post-osse biol fail impl	4180186
44820920	Stomatits & mucosits NEC	4180186
44820926	Acq esophag diverticulum	4180186
44820927	Ac stomac ulc w hem-obst	4180186
44820929	Chr stomach ulc hem/perf	4180186
44820930	Ac duodenal ulcer w perf	4180186
44820931	Ac duod ulc hem/perf-obs	4180186
44820932	Acute duodenal ulcer NOS	4180186
44820933	Chr duoden ulcer w hem	4180186
44820935	Peptic ulcer NOS	4180186
44820936	Ac marginal ulcer w hem	4180186
44820937	Chr marginal ulc w perf	4180186
44820938	Eosinophil gastrt wo hem	4180186
44820939	Stomach function dis NOS	4180186
44820940	Oth cmp gastrc band proc	4180186
44820941	Hyperplasia of appendix	4180186
44820943	Obstr ventral hernia NOS	4180186
44820944	Hernia, site NEC w obstr	4180186
44820945	Reg enteritis, lg intest	4180186
44820946	Ulcerative enterocolitis	4180186
44820947	Impaction intestine NOS	4180186
44820948	Dvrtclo colon w hmrhg	4180186
44820949	Dvrtcli colon w hmrhg	4180186
44820952	Colosty/enter comp-mech	4180186
44820953	Colstmy/enteros comp NEC	4180186
44820955	Alcohol liver damage NOS	4180186
44820959	Cholelithiasis NOS	4180186
44820960	Gall&bil cal w/o cho w/o	4180186
44820962	Spasm sphincter of oddi	4180186
44820965	Acute nephritis NOS	4180186
44820968	Nephrotic syndrome NEC	4180186
44820969	Acute kidney failure NEC	4180186
44820970	Chr kidney dis stage IV	4180186
44820975	Lower urin calcul NOS	4180186
44820976	Detrusr sphinc dyssnrgia	4180186
44820980	Urin tract infection NOS	4180186
44820981	Oth spcf dsdr urnry trct	4180186
44820982	BPH NOS w ur obs/LUTS	4180186
44820985	Inflam dis, penis NEC	4180186
44820986	Fem pelv inflam dis NEC	4180186
44820988	Bartholin's gland cyst	4180186
44820989	Vaginal endometriosis	4180186
44820990	Urin-genital fistul, fem	4180186
44820991	Simp endo hyper w/o atyp	4180186
44820992	Comp endo hyper w/o atyp	4180186
44820993	Chr inversion of uterus	4180186
44820996	Premenstrual tension	4180186
44820997	Pubertal menorrhagia	4180186
44820998	Infertility-tubal origin	4180186
44821000	Genital muilatn type III	4180186
44821002	Inapp chg hCG early preg	4180186
44821003	Abd preg w intraut preg	4180186
44821005	Ovarian preg w intra prg	4180186
44821006	Ect preg NEC w/o int prg	4180186
44821007	Ectp preg NOS w int preg	4180186
44821008	Spon ab w pel damag-unsp	4180186
44821009	Spon ab w metab dis-unsp	4180186
44821010	Spon ab w metab dis-comp	4180186
44821011	Spon abort w shock-inc	4180186
44821012	Illeg ab w ren fail-comp	4180186
44821014	Abort NOS w pel inf-unsp	4180186
44821015	Abort NOS w shock-inc	4180186
44821017	Hemorr early preg-unspec	4180186
44821018	Hem early preg-delivered	4180186
44821019	Trans hyperten-postpart	4180186
44821023	Renal dis NOS-delivered	4180186
44821024	Malaria in preg-unspec	4180186
44821025	Malaria-delivered	4180186
44821026	Rubella-delivered w p/p	4180186
44821027	Oth viral dis-antepartum	4180186
44821028	Infect NOS-postpartum	4180186
44821029	Mental dis-deliv w p/p	4180186
44821031	Oth curr cond-antepartum	4180186
44821032	Obesity-delivered w p/p	4180186
44821034	Coagulation def-deliv	4180186
44821035	Uterine size-del w p/p	4180186
44821037	Mult gestation NOS-deliv	4180186
44821038	High head at term-deliv	4180186
44821039	Disproportion NEC-deliv	4180186
44821041	Abn pelv org NEC-antepar	4180186
44821042	Fetal chromoso abn-deliv	4180186
44821043	Fet damg d/t virus-unsp	4180186
44821044	Fet damg d/t virus-deliv	4180186
44821045	Fet damg d/t virus-antep	4180186
44821047	Decrease fetal movmt del	4180186
44821048	Amniotic infect-antepart	4180186
44821049	Septicem in labor-deliv	4180186
44821050	Elderly multigravida-uns	4180186
44821052	Abn pelv tis obstr-antep	4180186
44821053	Shoulder dystocia-deliv	4180186
44821054	Locked twins-unspecified	4180186
44821055	Uterine inertia NEC-unsp	4180186
44821056	Cord entangl NEC-antepar	4180186
44821057	Short cord-antepartum	4180186
44821058	Vasa previa-unspecified	4180186
44821059	Vasc lesion cord-antepar	4180186
44821062	Prelabor rupt uter-unsp	4180186
44821063	Lacer of cervix-postpart	4180186
44821064	Ob trauma NOS-postpartum	4180186
44821065	Postpart hem NEC-postpar	4180186
44821067	Pulm compl in del-deliv	4180186
44821070	Oth ob compl-deliv w p/p	4180186
44821071	Compl deliv NOS-postpart	4180186
44821072	Prp sptc thrmb-del w p/p	4180186
44821073	Maj puerp infec NEC-p/p	4180186
44821074	Varicose vulva-antepart	4180186
44821076	Thrombosis NEC-antepart	4180186
44821077	Ob pulm embol NOS-unspec	4180186
44821078	Ob pyemic embol-antepart	4180186
44821080	Retracted nipple-deliver	4180186
44821081	Cracked nipple-postpart	4180186
44821082	Lactation dis NEC-deliv	4180186
44821083	Lactat dis NEC-antepart	4180186
44821084	Fetal hematologic-deliv	4180186
44821086	Carbuncle of neck	4180186
44821087	Onychia of toe	4180186
44821089	Sebrrheic dermatitis NOS	4180186
44821092	Dermatitis NOS	4180186
44821095	Exfl d/t eryth 10-19 bdy	4180186
44821099	Ulcer of lower limb NOS	4180186
44821102	Pyogen arthritis-unspec	4180186
44821103	Reiter arthritis-l/leg	4180186
44821105	Behcet arthritis NEC	4180186
44821106	Dysenter arthrit-unspec	4180186
44821107	Dysenter arthrit-shlder	4180186
44821108	Bact arthritis-l/leg	4180186
44821109	Viral arthritis-shlder	4180186
44821110	Viral arthritis-forearm	4180186
44821111	Helminth arthrit-ankle	4180186
44821112	Inf arthritis NEC-unspec	4180186
44821113	Inf arthritis NEC-up/arm	4180186
44821114	Inf arthritis NEC-l/leg	4180186
44821116	Inf arthrit NOS-oth site	4180186
44821117	Chondrocalc NOS-forearm	4180186
44821118	Chondrocalcin NOS-mult	4180186
44821119	Cryst arthrop NEC-ankle	4180186
44821121	Cryst arthrop NOS-up/arm	4180186
44821122	Arthrop w oth dis NEC	4180186
44821124	Monoart juv rheum arthr	4180186
44821125	Loc osteoarth NOS-shlder	4180186
44821126	Climact arthritis NEC	4180186
44821127	Monoarthritis NOS-shlder	4180186
44821128	Arthropathy NOS-unspec	4180186
44821129	Arthropathy NOS-up/arm	4180186
44821132	Artic cartil dis-shlder	4180186
44821133	Loose body-up/arm	4180186
44821135	Jt contracture-forearm	4180186
44821136	Jt contracture-hand	4180186
44821137	Protrusio acetabuli NOS	4180186
44821138	Dev dislocat joint-shldr	4180186
44821139	Jt derangement NEC-hand	4180186
44821140	Jt derangement NOS-hand	4180186
44821141	Jt derangment NOS-oth jt	4180186
44821142	Joint effusion-forearm	4180186
44821143	Joint pain-unspec	4180186
44821144	Joint pain-pelvis	4180186
44821145	Joint symptom NEC-pelvis	4180186
44821149	Disc dis NEC/NOS-thorac	4180186
44821152	Partial tear rotatr cuff	4180186
44821154	Elbow enthesopathy NOS	4180186
44821155	Occupational bursitis	4180186
44821157	Postop heterotopic calc	4180186
44821158	Plantar fibromatosis	4180186
44821160	Rheumatism NOS	4180186
44821161	Old FB in soft tissue	4180186
44821162	Periostitis-unspec	4180186
44821163	Polio osteopathy-hand	4180186
44821164	Bone infect NEC-mult	4180186
44821165	Juv osteochondros spine	4180186
44821166	Asept necro femur condyl	4180186
44821168	Cubitus varus	4180186
44821172	Acq hip deformity NEC	4180186
44821174	Genu valgum	4180186
44821175	Genu varum	4180186
44821176	Acq knee deformity NEC	4180186
44821177	Cavus deformity of foot	4180186
44821178	Acq limb deformity NOS	4180186
44821179	Progr idiopath scoliosis	4180186
44821180	Acq nose deformity	4180186
44821181	Somat dysfunc rib cage	4180186
44821184	Buphthal w oth eye anom	4180186
44821185	Cong chorioretinal degen	4180186
44821186	Anom eyelid/lacr/orb NEC	4180186
44821188	Ear anomaly NOS	4180186
44821189	Branchial cleft anom NEC	4180186
44821190	Transpos great vess NEC	4180186
44821192	Cong tricusp atres/sten	4180186
44821193	Tot anom pulm ven connec	4180186
44821194	Oth spcf prph vscl anoml	4180186
44821196	Unil cleft palat/lip-inc	4180186
44821198	Cong macroglossia	4180186
44821199	Tongue anomaly NEC	4180186
44821200	Gastric anomaly NEC	4180186
44821204	Cystic kidney diseas NEC	4180186
44821206	Bladder exstrophy	4180186
44821207	Syndactyly, multiple/NOS	4180186
44821208	Reduction deform leg NOS	4180186
44821209	Longitudin defic leg NEC	4180186
44821210	Longitud defic phalanges	4180186
44821212	Anomaly of spine NOS	4180186
44821215	Maternal DES af NB/fetus	4180186
44821216	Maternal death aff NB	4180186
44821217	Placent transfusion syn	4180186
44821218	Prolapsed cord aff NB	4180186
44821219	Lt-for-dates 1500-1749g	4180186
44821220	Lt-date w/mal 750-999g	4180186
44821222	Fetal malnutr 2000-2499g	4180186
44821223	Fet grwth ret 1750-1999g	4180186
44821224	Preterm NEC 750-999g	4180186
44821226	Respiratory distress syn	4180186
44821228	Meconium asp wo resp sym	4180186
44821229	NB hypoxia	4180186
44821230	NB hemolyt dis-isoim NEC	4180186
44821231	Late metab acidosis NB	4180186
44821233	Transitory ileus of NB	4180186
44821234	Nec enterocoltis NB NOS	4180186
44821235	NB integument cond NOS	4180186
44821236	Sleep disturbance NOS	4180186
44821237	Hypersomnia NOS	4180186
44821238	Excs cry chld,adol,adult	4180186
44821239	Integument tiss symp NEC	4180186
44821240	Nutr/metab/devel sym NEC	4180186
44821242	Voice/resonance dis NOS	4180186
44821243	Voice/resonance dis NEC	4180186
44821245	Tachycardia NOS	4180186
44821246	Cardiac murmurs NEC	4180186
44821247	Shock w/o trauma NEC	4180186
44821249	Resp sys/chest symp NEC	4180186
44821252	Mixed incontinence	4180186
44821253	Splitting urinary stream	4180186
44821256	Nonsp abn fd-skull/head	4180186
44821257	Abn auditory funct study	4180186
44821258	Abn pulmonary func study	4180186
44821259	Pap smear vag w ASC-US	4180186
44821260	Pap smr vag-cytol malig	4180186
44821261	Abnormal findings NEC	4180186
44821262	Demoralization & apathy	4180186
44821263	Appar life threat-infant	4180186
44821264	Cl skull vlt fx-brf coma	4180186
44821265	Cl skl vlt fx-concus NOS	4180186
44821266	Cl skull vlt fx/hem NEC	4180186
44821267	Opn skull vault fracture	4180186
44821268	Opn skul vlt fx w/o coma	4180186
44821269	Opn skul vlt fx w/o coma	4180186
44821271	Cl skl base fx-deep coma	4180186
44821272	Cl skul base fx-coma NOS	4180186
44821274	Opn skul base fx/hem NEC	4180186
44821275	Opn skl base fx-coma NOS	4180186
44821277	Op sk base fx/br inj NEC	4180186
44821278	Cl skl fx NEC/cerebr lac	4180186
44821279	Cl skl fx NEC-proln coma	4180186
44821280	Cl skull fx NEC-brf coma	4180186
44821281	Opn skul fx NEC-coma NOS	4180186
44821282	Opn skul fx NEC-coma NOS	4180186
44821283	Cl skl w oth fx-coma NOS	4180186
44821284	Fx c2 vertebra-open	4180186
44821285	T7-t12 fx-cl/crd inj NOS	4180186
44821286	Fracture two ribs-closed	4180186
44821287	Pelv fx-cl w/o plv disrp	4180186
44821288	Fracture of ilium-open	4180186
44821289	Fx humerus shaft-closed	4180186
44821290	Fx upper ulna NEC/NOS-cl	4180186
44821291	Fx up radius NEC/NOS-opn	4180186
44821294	Fx base femoral nck-open	4180186
44821296	Fx femur shaft-closed	4180186
44821297	Fx low end femur NEC-opn	4180186
44821298	Fx shaft fibula-closed	4180186
44821300	Fx lower limb NEC-closed	4180186
44821301	Disloc acromioclavic-cl	4180186
44821302	Disloc metacarpal-closed	4180186
44821303	Dislocat midcarpal-open	4180186
44821304	Disl metacarpophalan-opn	4180186
44821305	Obturator disloc hip-cl	4180186
44821306	Dis interphalan foot-opn	4180186
44821307	Disloc 3rd cerv vert-cl	4180186
44821308	Disloc 3rd cerv vert-opn	4180186
44821309	Disloc 6th cerv vert-opn	4180186
44821310	Disloc mlt cerv vert-opn	4180186
44821311	Sup glenoid labrm lesion	4180186
44821312	Sprain ulnohumeral	4180186
44821313	Sprain hip & thigh NOS	4180186
44821316	Cerebell contus-mod coma	4180186
44821317	Cerebel lacer-proln coma	4180186
44821318	Opn brain lac-proln coma	4180186
44821319	Traumatic extradural hem	4180186
44821320	Extradural hem-mod coma	4180186
44821321	Brain hem NEC w/o coma	4180186
44821322	Brain hem NEC-proln coma	4180186
44821323	Opn brain inj-brief coma	4180186
44821324	Lung laceration-closed	4180186
44821325	Diaphragm injury-closed	4180186
44821326	Diaphragm injury-open	4180186
44821327	Small intest inj NEC-cl	4180186
44821328	Ascending colon inj-open	4180186
44821329	Pancreas, body inj-open	4180186
44821330	Spleen capsular tear	4180186
44821331	Kidney injury NOS-closed	4180186
44821332	Uterus injury-closed	4180186
44821333	Opn wnd ex ear NOS-compl	4180186
44821335	Open wound of mouth NOS	4180186
44821336	Open wound pharynx-compl	4180186
44821339	Open wnd knee/leg-compl	4180186
44821340	Amputation toe-complicat	4180186
44821341	Amputat bk, unilat-compl	4180186
44821342	Inj pulmonary vessel NOS	4180186
44821343	Injury pulmonary vein	4180186
44821346	Inj mult abd/pelv vessel	4180186
44821347	Inj abdominal vessel NEC	4180186
44821348	Injury palmar artery	4180186
44821349	Injury popliteal vein	4180186
44821350	Injury tibial vessel NOS	4180186
44821352	Lt eff nerv inj pelv/leg	4180186
44821353	Blister trunk	4180186
44821354	Abrasion forearm	4180186
44821355	Blister forearm-infected	4180186
44821356	Foreign body hand-infect	4180186
44821357	Insect bite finger	4180186
44821358	Abrasion hip & leg	4180186
44821359	Blister foot & toe	4180186
44821361	Multiple contusions NEC	4180186
44821364	Foreign bdy ext eye NOS	4180186
44821365	Foreign body bronchus	4180186
44821366	FB in intestine & colon	4180186
44821367	Chemical burn periocular	4180186
44821369	2nd deg burn head-mult	4180186
44821371	3rd brn w loss-trunk NOS	4180186
44821372	Burn NOS axilla	4180186
44821373	Burn NOS shoulder	4180186
44821374	1st deg burn scapula	4180186
44821375	3rd deg burn upper arm	4180186
44821376	3rd burn w loss-elbow	4180186
44821377	3rd burn w loss-shoulder	4180186
44821378	1st deg burn hand NOS	4180186
44821379	2 deg burn fingr w thumb	4180186
44821380	Deep 3 deg brn mult site	4180186
44821381	20-29% bdy brn/20-29% 3d	4180186
44821382	Complete les cord/t7-t12	4180186
44821383	Dorsal root injury	4180186
44821384	Mult nerve root/plex inj	4180186
44821385	Injury trunk nerve NEC	4180186
44821386	Injury to nerve NEC	4180186
44821387	Posttraum wnd infec NEC	4180186
44821388	Compartment syndrome NOS	4180186
44821390	Shldr/upper arm inj NOS	4180186
44821391	Pois-antineop antibiotic	4180186
44821392	Poison-antithyroid agent	4180186
44821394	Poisoning-vitamins NEC	4180186
44821395	Poisoning-opium NOS	4180186
44821396	Poisoning-heroin	4180186
44821397	Pois-autonomic agent NOS	4180186
44821398	Pois-coronary vasodilat	4180186
44821399	Pois-purine diuretics	4180186
44821400	Poison-lipotropic drugs	4180186
44821401	Toxic effect alcohol NOS	4180186
44821403	Tox eff org lead compnd	4180186
44821404	Tox eff berry/plant NEC	4180186
44821405	Allergy, unspecified	4180186
44821406	Anphylct reaction fish	4180186
44821407	Anphylct react milk prod	4180186
44821408	Adult maltreatment NOS	4180186
44821409	Respiratory comp NEC	4180186
44821410	Amputat stump compl NOS	4180186
44821411	Vasc comp renal artery	4180186
44821412	Accidental op laceration	4180186
44821413	Abo incompat reactn NEC	4180186
44821414	Non-abo incomp/delay HTR	4180186
44821415	Ski,snow brd,sled,tobagn	4180186
44821416	School recess,camp	4180186
44821417	Grass drills	4180186
44821418	Caregiving NEC	4180186
44821419	RR acc w explos-pers NOS	4180186
44821420	Hit by train-pedestrian	4180186
44821421	Reentrant mv coll-pasngr	4180186
44821422	Mv coll w obj-ped cycl	4180186
44821423	Mv brd/alight-mcycl psgr	4180186
44821424	Mv brd/alight-anim rider	4180186
44821425	Mv brd/alight-ped cycl	4180186
44821426	Mv board/alight-pers NEC	4180186
44821427	Traff acc NOS-mcycl psgr	4180186
44821428	Snow veh acc-anim rider	4180186
44821429	Oth off-road mv-mcyc psg	4180186
44821430	Oth coll mov obj-st car	4180186
44821431	Oth coll mov obj-per NOS	4180186
44821433	Anim drawn-occ st car	4180186
44821434	Boat acc inj NEC-swim	4180186
44821435	W/crft fall NEC-pers NEC	4180186
44821436	Machine acc-unpow boat	4180186
44821437	Watercraft explos-docker	4180186
44821438	Oth powered aircraft acc	4180186
44821439	Acc poisn-tranquilzr NEC	4180186
44821440	Acc poison-cholinergics	4180186
44821441	Acc poison-cns drug NOS	4180186
44821442	Acc pois-solid/liq NEC	4180186
44821443	Acc poison-gas/vapor NOS	4180186
44821444	Nonadmin necess medicine	4180186
44821445	Abn react-external stoma	4180186
44821446	Fall on escalator	4180186
44821447	Fall from ladder	4180186
44821448	Fall striking sharp obj	4180186
44821449	Fall striking object NEC	4180186
44821450	Clothing fire NOS	4180186
44821451	Nonvenomous snake bite	4180186
44821453	Suffocation-plastic bag	4180186
44821454	Transmission machine acc	4180186
44821455	Press vessel explos NOS	4180186
44821456	Firearm accident NOS	4180186
44821457	Explosives accident NOS	4180186
44821458	Hot substance accid NEC	4180186
44821459	Indust wiring/machin acc	4180186
44821461	Adv eff antineop antbiot	4180186
44821462	Adv eff anthelmintics	4180186
44821463	Adv eff systemic agt NOS	4180186
44821464	Adv eff gas anesthet NEC	4180186
44821465	Adv eff opiat antagonist	4180186
44821466	Adv eff vasodilators NEC	4180186
44821467	Adv eff skelet musc relx	4180186
44821468	Adv eff antiasthmatics	4180186
44821469	Adv eff loc anti-infectv	4180186
44821470	Adv eff alcohol deter	4180186
44821471	Adv eff smallpox vaccine	4180186
44821472	Poison-piped gas	4180186
44821473	Injury-jump fm natur sit	4180186
44821474	Injury-electrocution	4180186
44821475	Assault-handgun	4180186
44821476	Battering by sibling	4180186
44821477	Assault - air gun	4180186
44821479	Undet pois-corros/caust	4180186
44821480	Undeter pois-piped gas	4180186
44821481	Undet circ-fall site NOS	4180186
44821482	Undeterm circ-extrm cold	4180186
44821483	War injury:bullet NEC	4180186
44821485	War inj:aircrft des-enmy	4180186
44821486	War inj:hnd-hnd combat	4180186
44821488	Contact/exposure-anthrax	4180186
44821491	Nd other specf vacnation	4180186
44821494	Vaccin for smallpox	4180186
44821496	Hormone replace postmeno	4180186
44821497	Inf mcr rst qn flr nt ml	4180186
44821498	Hx-esophageal malignancy	4180186
44821499	Hx-female genit malg NOS	4180186
44821500	Hx-male genit malig NEC	4180186
44821501	Hx of leukemia NOS	4180186
44821502	Hx of monocytic leukemia	4180186
44821508	Hx of affective disorder	4180186
44821509	Prsnl hst unsp nfct prst	4180186
44821510	Personal histry malaria	4180186
44821514	Hx-hypospadias	4180186
44821515	Hx-cong malform-gu	4180186
44821516	Hx-drug allergy NEC	4180186
44821518	Hx-peanut allergy	4180186
44821519	Psychological trauma NEC	4180186
44821520	Hx traumatic fracture	4180186
44821523	Family hx-skin condition	4180186
44821527	Adolescence growth NEC	4180186
44821528	Low birthwt status NOS	4180186
44821530	Preg w hx pre-term labor	4180186
44821536	Twin, mate lb-before adm	4180186
44821537	Oth mult sb-in hosp w cs	4180186
44821538	Mult lb/sb-in hos w/o cs	4180186
44821540	Liveborn NOS-hosp w cs	4180186
44821546	Kidney transplant status	4180186
44821547	Heart transplant status	4180186
44821548	Bone transplant status	4180186
44821549	Liver transplant status	4180186
44821550	Lens replacement NEC	4180186
44821551	Joint replaced unspcf	4180186
44821552	Joint replaced hip	4180186
44821554	Cutaneous-vesicos status	4180186
44821556	Intestinal bypass status	4180186
44821557	Acquired absence of eye	4180186
44821561	Digestive problems NEC	4180186
44821563	Sensory problems w limbs	4180186
44821564	Status amput oth fingers	4180186
44821567	Do not resusctate status	4180186
44821571	Fitting artificial eye	4180186
44821572	Fitting dental prosthes	4180186
44821573	Ftng oth cardiac device	4180186
44821574	Adjustment of wheelchair	4180186
44821576	Aftrcare path fx arm NOS	4180186
44821577	Atten to enterostomy NEC	4180186
44821578	Dialysis encounter, NEC	4180186
44821580	Aft surg skin/subcu NEC	4180186
44821583	Egg donor NEC	4180186
44821584	Egg donor age <35 anon	4180186
44821587	Housing/econo circum NEC	4180186
44821588	Fmily dsrpt- divorce/sep	4180186
44821589	Substance abuse-family	4180186
44821590	Family circumstance NOS	4180186
44821592	Interpersonal probl NEC	4180186
44821596	Reason for consult NEC	4180186
44821597	Follow-up vag pap smear	4180186
44821599	Behav insomnia-childhood	4180186
44821601	Psych exam-authority req	4180186
44821602	General medical exam NOS	4180186
44821603	Observe-abuse & neglect	4180186
44821608	Pregnancy test-positive	4180186
44821609	Preop cardiovsclr exam	4180186
44821615	Screen for leishmaniasis	4180186
44821616	Screen mal neop-resp org	4180186
44821617	Screen-diabetes mellitus	4180186
44821618	Screen-iron defic anemia	4180186
44821619	Scrn intellect disabilty	4180186
44821621	Screen-traumtc brain inj	4180186
44821624	BMI less than 19,adult	4180186
44821625	BMI 29.0-29.9,adult	4180186
44821626	BMI 38.0-38.9,adult	4180186
44821627	Hx drug therapy NEC	4180186
44821630	Retain deplete uran frag	4180186
44821632	Ac amebiasis w/o abscess	4180186
