concept_id,concept_synonym_name,language_concept_id
4118318,Kilointernational unit/litre,4180186
4118319,milliinternational unit/liter,4180186
4118319,milliinternational unit/liter (qualifier value),4180186
4118319,milliinternational unit/litre,4180186
4118320,milliinternational unit/kilogram,4180186
4118320,milliinternational unit/kilogram (qualifier value),4180186
4118321,Unit of pressure (qualifier value),4180186
4118322,pound-force,4180186
4118322,Pound-force,4180186
4118322,Pound-force (qualifier value),4180186
4118323,millimeter of mercury,4180186
4118323,millimetre of mercury,4180186
4118323,Millimeter of mercury,4180186
4118323,Millimeter of mercury (qualifier value),4180186
4118323,Millimetre of mercury,4180186
4118324,per 12 hours,4180186
4118324,/12 hours,4180186
4118324,per 12 hours (qualifier value),4180186
4118325,per high power field,4180186
4118325,per high power field (qualifier value),4180186
4118326,per period (qualifier value),4180186
4118326,per period,4180186
4118327,decibel,4180186
4118327,decibel (qualifier value),4180186
4118328,degrees of arc (qualifier value),4180186
4118328,degrees - angular,4180186
4118329,Diopters (qualifier value),4180186
4118329,dioptres,4180186
4118330,Diopters - (qualifier value),4180186
4118330,dioptres -,4180186
4118331,prism diopters (qualifier value),4180186
4118331,prism dioptres,4180186
4118332,Foot (qualifier value),4180186
4118332,feet,4180186
4118332,Foot,4180186
4118333,finger widths (qualifier value),4180186
4118334,Gram-force,4180186
4118334,Gram-force (qualifier value),4180186
4118335,Joules/day,4180186
4118335,Joules/day (qualifier value),4180186
4118336,Kilocalorie/day,4180186
4118336,Kilocalorie/day (qualifier value),4180186
4118337,Kilocalorie/hour,4180186
4118337,Kilocalorie/hour (qualifier value),4180186
4119669,Kilometer (qualifier value),4180186
4119669,kilometre,4180186
4119669,Kilometer,4180186
4119670,tons (qualifier value),4180186
4119670,tons,4180186
4119671,Millisecond (qualifier value),4180186
4119671,ms - millisecond,4180186
4119671,Millisecond,4180186
4119672,Microsecond (qualifier value),4180186
4119672,Microsecond,4180186
4119673,yr,4180186
4119673,year (qualifier value),4180186
4119673,years,4180186
4119674,International System of Units unit of temperature (qualifier value),4180186
4119674,International System of Units unit of temperature,4180186
4119675,oF,4180186
4119675,Degrees Fahrenheit,4180186
4119675,Degrees Fahrenheit (qualifier value),4180186
4119676,Unit of amount of substance (qualifier value),4180186
4119677,millimole,4180186
4119677,millimole (qualifier value),4180186
4119678,nanomole,4180186
4119678,nanomole (qualifier value),4180186
4119679,Non-International System of Units unit of amount of substance,4180186
4119679,Non-International System of Units unit of amount of substance (qualifier value),4180186
4119680,cfu - colony-forming unit,4180186
4119680,colony-forming unit (qualifier value),4180186
4119681,counts (qualifier value),4180186
4119682,Fractional activity,4180186
4119682,Fraction of total activity (qualifier value),4180186
4119683,Fraction of total haemoglobin,4180186
4119683,Fraction of total Hb (qualifier value),4180186
4119683,Fraction of total hemoglobin,4180186
4119705,Admiralty Islanders (ethnic group),4180186
4120385,gram/1000 kilocalorie,4180186
4120385,Gram/1000 kilocalorie (qualifier value),4180186
4120385,Gram/1000 kilocalorie,4180186
4120386,milligram/1000 kilocalorie,4180186
4120386,Milligram/1000 kilocalorie,4180186
4120386,Milligram/1000 kilocalorie (qualifier value),4180186
4120599,/s,4180186
4120599,per second,4180186
4120599,per second (qualifier value),4180186
4120712,Optical density (OD) units,4180186
4120712,Optical density units,4180186
4120712,Optical density units (qualifier value),4180186
4120712,optical density units,4180186
4120713,Percentage normal (qualifier value),4180186
4120713,% normal,4180186
4120713,percent normal,4180186
4120714,Percentage normal forms (qualifier value),4180186
4120714,% normal forms,4180186
4120714,percent normal forms,4180186
4120715,% of total,4180186
4120715,Percentage of total (qualifier value),4180186
4120715,% total,4180186
4120715,percent of total,4180186
4120716,% positive cells,4180186
4120716,Percentage positive cells (qualifier value),4180186
4120716,percent positive cells,4180186
4120717,Percentage release (qualifier value),4180186
4120717,% release,4180186
4120717,percent release,4180186
4120718,Unit of volume (qualifier value),4180186
4120719,Microliter (qualifier value),4180186
4120719,cubic millimeter,4180186
4120719,cubic millimetre,4180186
4120719,Microliter,4180186
4120719,microlitre,4180186
4120719,mm3,4180186
4120720,Nanokatal,4180186
4120720,Nanokatal (qualifier value),4180186
4120721,Joules,4180186
4120721,Joule (qualifier value),4180186
4120722,Gram/liter,4180186
4120722,Gram/liter (qualifier value),4180186
4120722,Micrograms per microlitre,4180186
4120722,gram/litre,4180186
4120722,Micrograms per microliter,4180186
4120722,mcg/mcL,4180186
4120723,nanogram/litre,4180186
4120723,Nanogram/liter (qualifier value),4180186
4120723,Nanogram/liter,4180186
4120724,Nanogram/milliliter,4180186
4120724,nanogram/millilitre,4180186
4120724,Nanogram/milliliter (qualifier value),4180186
4120724,nanogram/ml,4180186
4120725,Picogram/milliliter (qualifier value),4180186
4120725,Picogram/milliliter,4180186
4120725,picogram/millilitre,4180186
4120726,Micromole/liter (qualifier value),4180186
4120726,micromole/litre,4180186
4120726,uM,4180186
4120726,Micromole/liter,4180186
4120726,micromolar,4180186
4120727,micromole/decilitre,4180186
4120727,Micromole/deciliter (qualifier value),4180186
4120727,Micromole/deciliter,4180186
4120728,Gram/24 hours (qualifier value),4180186
4120728,Gram/24 hours,4180186
4120729,Kilogram/24 hours (qualifier value),4180186
4120729,Kilogram/24 hours,4180186
4120730,mg/hr,4180186
4120730,Milligram/hour,4180186
4120730,Milligram/hour (qualifier value),4180186
4120731,Milligram/day,4180186
4120731,Milligram/day (qualifier value),4180186
4120733,millimole/minute,4180186
4120733,Millimole/minute,4180186
4120733,Millimole/minute (qualifier value),4180186
4120734,Nanomole/hour,4180186
4120734,Nanomole/hour (qualifier value),4180186
4120846,Milligram/exchange,4180186
4120846,Milligram/exchange (qualifier value),4180186
4120846,milligram/exchange,4180186
4120848,times/day (qualifier value),4180186
4120849,times/night (qualifier value),4180186
4120850,watt (qualifier value),4180186
4120850,W - watt,4180186
4121007,Seconds (qualifier value),4180186
4121007,Second - unit,4180186
4121007,s,4180186
4121344,atmosphere (qualifier value),4180186
4121344,atm,4180186
4121359,micron,4180186
4121359,Micrometer (qualifier value),4180186
4121359,micrometre,4180186
4121359,Micrometer,4180186
4121360,inches,4180186
4121360,Inch,4180186
4121360,Inch (qualifier value),4180186
4121361,Mile,4180186
4121361,Mile (qualifier value),4180186
4121362,Unit of mass (qualifier value),4180186
4121363,nanogram (qualifier value),4180186
4121363,nanogram,4180186
4121364,picogram (qualifier value),4180186
4121364,picogram,4180186
4121365,femtogram (qualifier value),4180186
4121365,femtogram,4180186
4121366,Unit of time (qualifier value),4180186
4121367,Non-International System of Units unit of time (qualifier value),4180186
4121367,Non-International System of Units unit of time,4180186
4121368,h - hour,4180186
4121368,hour (qualifier value),4180186
4121368,hours,4180186
4121368,hr,4180186
4121369,day (qualifier value),4180186
4121369,days,4180186
4121369,d - day,4180186
4121370,wk,4180186
4121370,weeks,4180186
4121370,week (qualifier value),4180186
4121371,Unit of temperature (qualifier value),4180186
4121372,Non-International System of Units unit of temperature,4180186
4121372,Non-International System of Units unit of temperature (qualifier value),4180186
4121373,equivalent - unit,4180186
4121373,equivalent,4180186
4121373,equivalent - unit (qualifier value),4180186
4121374,microequivalent,4180186
4121374,microequivalent (qualifier value),4180186
4121376,Dye test units (qualifier value),4180186
4121377,% activity,4180186
4121377,Percentage activity (qualifier value),4180186
4121377,percent activity,4180186
4121378,% aggregation,4180186
4121378,Percentage aggregation (qualifier value),4180186
4121378,percent aggregation,4180186
4121379,Percentage of total cardiac output (qualifier value),4180186
4121379,% of total cardiac output,4180186
4121379,percent total cardiac output,4180186
4121380,% of total activity,4180186
4121380,Percentage of total activity (qualifier value),4180186
4121380,percent of total activity,4180186
4121381,% uptake,4180186
4121381,Percentage uptake (qualifier value),4180186
4121381,percent uptake,4180186
4121382,Arbitrary unit (qualifier value),4180186
4121382,AU,4180186
4121383,Liter (qualifier value),4180186
4121383,Liter,4180186
4121383,Litre,4180186
4121383,litre,4180186
4121384,Femtoliter,4180186
4121384,Femtolitre,4180186
4121384,Femtoliter (qualifier value),4180186
4121385,Katal,4180186
4121385,Katal (qualifier value),4180186
4121386,Microkatal,4180186
4121386,Microkatal (qualifier value),4180186
4121386,microkat,4180186
4121387,Picokatal (qualifier value),4180186
4121387,Picokatal,4180186
4121388,Femtokatal (qualifier value),4180186
4121388,Femtokatal,4180186
4121389,Attokatal (qualifier value),4180186
4121389,Attokatal,4180186
4121390,Unit of energy (qualifier value),4180186
4121391,megajoules,4180186
4121391,megajoule,4180186
4121391,megajoule (qualifier value),4180186
4121392,kilojoule (qualifier value),4180186
4121392,kilojoule,4180186
4121392,kilojoules,4180186
4121393,calories,4180186
4121393,calorie (qualifier value),4180186
4121393,calorie,4180186
4121394,kilocalorie,4180186
4121394,kilocalorie (qualifier value),4180186
4121394,kilocalories,4180186
4121395,Gram/decilitre,4180186
4121395,Gram/deciliter,4180186
4121395,Gram/deciliter (qualifier value),4180186
4121396,milligram/decilitre,4180186
4121396,Milligram/deciliter,4180186
4121396,Milligram/decilitre,4180186
4121396,Milligram/deciliter (qualifier value),4180186
4121397,Microgram/deciliter (qualifier value),4180186
4121397,Microgram/decilitre,4180186
4121397,Microgram/deciliter,4180186
4121398,Microgram/kilogram (qualifier value),4180186
4121398,microg/kg,4180186
4121398,mcg/kg,4180186
4121398,Microgram/kilogram,4180186
4121399,Picogram/liter,4180186
4121399,Picogram/liter (qualifier value),4180186
4121399,picogram/litre,4180186
4121400,Picogram/deciliter (qualifier value),4180186
4121400,picogram/decilitre,4180186
4121400,Picogram/deciliter,4180186
4121401,Femtogram/liter (qualifier value),4180186
4121401,Femtogram/liter,4180186
4121401,femtogram/litre,4180186
4121402,millimole/litre,4180186
4121402,Millimole/liter,4180186
4121402,Millimole/liter (qualifier value),4180186
4121402,mM,4180186
4121402,millimolar,4180186
4121402,mmol/litre,4180186
4121403,Micromole/gram,4180186
4121403,Micromole/gram (qualifier value),4180186
4121403,micromol/g,4180186
4121404,Nanomole/kilogram,4180186
4121404,Nanomole/kilogram (qualifier value),4180186
4121405,Femtomole per millilitre,4180186
4121405,picomole/liter,4180186
4121405,picomole/litre,4180186
4121405,fmol/mL,4180186
4121405,picomolar,4180186
4121405,Femtomole per milliliter,4180186
4121405,Picomole/liter (qualifier value),4180186
4121405,Picomole/liter,4180186
4121405,pM,4180186
4121406,Femtomole/kilogram (qualifier value),4180186
4121406,Femtomole/kilogram,4180186
4121406,femtomole/kilogram,4180186
4121407,Katal/liter,4180186
4121407,Katal/liter (qualifier value),4180186
4121407,katal/litre,4180186
4121408,Nanomole/gram (qualifier value),4180186
4121408,Nanomole/gram,4180186
4121485,Unit of electrical inductance (qualifier value),4180186
4121486,Unit of genetic analysis (qualifier value),4180186
4121487,kilobase pairs (qualifier value),4180186
4121487,kbp,4180186
4121488,Revolutions per minute (qualifier value),4180186
4121488,revolutions per minute,4180186
4121488,Revolutions per minute,4180186
4121489,weber (qualifier value),4180186
4121489,Wb,4180186
4121524,ug/hr,4180186
4121524,Microgram/hour (qualifier value),4180186
4121524,Microgram/hour,4180186
4121524,mcg/hr,4180186
4121524,microgram/hour,4180186
4121525,Microgram/day,4180186
4121525,Microgram/day (qualifier value),4180186
4121526,Millimole/day,4180186
4121526,Millimole/day (qualifier value),4180186
4121526,millimole/day,4180186
4121527,Micromole/hour,4180186
4121527,Micromole/hour (qualifier value),4180186
4121528,Micromole/day (qualifier value),4180186
4121528,Micromole/day,4180186
4122376,International System of Units unit of length (qualifier value),4180186
4122376,International System of Units unit of length,4180186
4122377,m,4180186
4122377,metre,4180186
4122377,meter (qualifier value),4180186
4122378,centimetre,4180186
4122378,Centimeter,4180186
4122378,Centimeter (qualifier value),4180186
4122379,millimetre,4180186
4122379,Millimeter (qualifier value),4180186
4122379,Millimeter,4180186
4122380,Non-International System of Units unit of length,4180186
4122380,Non-International System of Units unit of length (qualifier value),4180186
4122381,Yard (qualifier value),4180186
4122381,Yard,4180186
4122381,yards,4180186
4122382,International System of Units unit of mass,4180186
4122382,International System of Units unit of mass (qualifier value),4180186
4122383,kilogram,4180186
4122383,kilogram (qualifier value),4180186
4122384,milligram,4180186
4122384,milligram (qualifier value),4180186
4122385,microgram,4180186
4122385,ug,4180186
4122385,microgram (qualifier value),4180186
4122386,ounces,4180186
4122386,ounces (qualifier value),4180186
4122386,ounce,4180186
4122387,stones - unit (qualifier value),4180186
4122388,International System of Units unit of time (qualifier value),4180186
4122388,International System of Units unit of time,4180186
4122389,Nanosecond (qualifier value),4180186
4122389,Nanosecond,4180186
4122390,minute,4180186
4122390,min (qualifier value),4180186
4122390,minutes,4180186
4122391,clockface hours (qualifier value),4180186
4122392,months,4180186
4122392,month (qualifier value),4180186
4122393,Degrees Celsius (qualifier value),4180186
4122393,Degrees Celsius,4180186
4122394,International System of Units unit of amount of substance (qualifier value),4180186
4122394,International System of Units unit of amount of substance,4180186
4122395,mole - unit (qualifier value),4180186
4122395,mole - unit,4180186
4122396,micromol,4180186
4122396,micromole,4180186
4122396,micromole (qualifier value),4180186
4122397,Bethesda units (qualifier value),4180186
4122398,milliequivalent,4180186
4122398,milliequivalent (qualifier value),4180186
4122399,osmole (qualifier value),4180186
4122399,osmole,4180186
4122400,Fraction of total (qualifier value),4180186
4122401,Percentage fetal cells (qualifier value),4180186
4122401,% fetal cells,4180186
4122401,Percentage foetal cells,4180186
4122401,percent fetal cells,4180186
4122402,Percentage abnormal forms (qualifier value),4180186
4122402,% abnormal forms,4180186
4122402,percent abnormal forms,4180186
4122403,Percentage oxyhaemoglobin,4180186
4122403,Percentage oxyhemoglobin (qualifier value),4180186
4122403,% oxyhemoglobin,4180186
4122403,% oxyhaemoglobin,4180186
4122403,percent oxyhaemoglobin,4180186
4122403,percent oxyhemoglobin,4180186
4122404,Percentage of total respiratory cycle (qualifier value),4180186
4122404,% of total respiratory cycle,4180186
4122404,percent of total respiratory cycle,4180186
4122406,Percentage of total protein (qualifier value),4180186
4122406,% of total protein,4180186
4122406,percent of total protein,4180186
4122407,% nitrogen/L,4180186
4122407,Percentage nitrogen/L (qualifier value),4180186
4122407,% N2/L,4180186
4122408,Decilitre,4180186
4122408,Deciliter (qualifier value),4180186
4122408,Deciliter,4180186
4122409,Centiliter (qualifier value),4180186
4122409,centilitre,4180186
4122409,Centiliter,4180186
4122410,Milliliter,4180186
4122410,Milliliter (qualifier value),4180186
4122410,Millilitre,4180186
4122410,cc,4180186
4122410,cm3,4180186
4122411,Millikatal (qualifier value),4180186
4122411,Millikatal,4180186
4122412,Non-International System of Units unit of energy (qualifier value),4180186
4122412,Non-International System of Units unit of energy,4180186
4122413,Unit of concentration (qualifier value),4180186
4122414,Milligram/liter (qualifier value),4180186
4122414,Milligram/liter,4180186
4122414,milligram/litre,4180186
4122415,microgram/litre,4180186
4122415,Microgram/liter (qualifier value),4180186
4122415,Microgram/liter,4180186
4122416,Microgram/gram,4180186
4122416,Microgram/gram (qualifier value),4180186
4122416,microg/g,4180186
4122416,microgram/g,4180186
4122417,Nanogram/deciliter,4180186
4122417,Nanogram/deciliter (qualifier value),4180186
4122417,Nanogram/decilitre,4180186
4122418,Femtogram/milliliter,4180186
4122418,femtogram/millilitre,4180186
4122418,Femtogram/milliliter (qualifier value),4180186
4122495,Katal/kilogram,4180186
4122495,Katal/kilogram (qualifier value),4180186
4122496,Femtokatal/liter (qualifier value),4180186
4122496,Femtokatal/liter,4180186
4122496,femtokatal/litre,4180186
4122497,Femtokatal/kilogram (qualifier value),4180186
4122497,Femtokatal/kilogram,4180186
4122498,Millimole/kilogram (qualifier value),4180186
4122498,Millimole/kilogram,4180186
4122499,micromol/kg,4180186
4122499,Micromole/kilogram,4180186
4122499,Micromole/kilogram (qualifier value),4180186
4122500,Kilogram/day,4180186
4122500,Kilogram/day (qualifier value),4180186
4122501,Milligram/minute (qualifier value),4180186
4122501,Milligram/minute,4180186
4122501,milligram/minute,4180186
4122502,Milligrams/24 hours (qualifier value),4180186
4122502,Milligrams/24 hours,4180186
4122502,mg/24 hours,4180186
4122503,Mole/24 hours,4180186
4122503,Mole/24 hours (qualifier value),4180186
4122504,Millimole/hour,4180186
4122504,millimole/hour,4180186
4122504,Millimole/hour (qualifier value),4180186
4122505,Millimole/exchange (qualifier value),4180186
4122505,millimole/exchange,4180186
4122505,Millimole/exchange,4180186
4122506,millijoule/centimeter squared,4180186
4122506,millijoule/centimetre squared,4180186
4122506,Millijoule/square centimeter (qualifier value),4180186
4122506,Millijoule/square centimetre,4180186
4122506,Millijoule/square centimeter,4180186
4122507,Millilitre/second/100 millilitres of tissue,4180186
4122507,Milliliter/second/100 milliliters of tissue (qualifier value),4180186
4122507,Milliliter/second/100 milliliters of tissue,4180186
4122508,millimole/minute/kilopascal,4180186
4122508,Millimole/minute/kilopascal (qualifier value),4180186
4122508,Millimole/minute/kilopascal,4180186
4122509,times/hour (qualifier value),4180186
4122510,Wood units (qualifier value),4180186
4123517,Millimeters of mercury/milliliter/second,4180186
4123517,millimetres of mercury/millilitre/second,4180186
4123517,Millimeters of mercury/milliliter/second (qualifier value),4180186
4123518,millimetres of mercury/metre squared,4180186
4123518,Millimeter of mercury/square meter,4180186
4123518,millimeters of mercury/meter squared,4180186
4123518,Millimeter of mercury/square meter (qualifier value),4180186
4123518,Millimetre of mercury/square metre,4180186
4123519,Erythrocytes/100 millilitres/second,4180186
4123519,Erythrocytes/100 milliliters/second (qualifier value),4180186
4123519,Erythrocytes/100 milliliters/second,4180186
4123520,Pascal/centimeter cubed/second,4180186
4123520,pascal/centimeter cubed/second,4180186
4123520,pascal/centimetre cubed/second,4180186
4123520,Pa/cm3/s,4180186
4123520,Pascal/centimeter cubed/second (qualifier value),4180186
4123521,times/week (qualifier value),4180186
4123537,Percentage energy intake (qualifier value),4180186
4123537,% energy intake,4180186
4123537,percent energy intake,4180186
4124419,Unit of length (qualifier value),4180186
4124420,Decimeter (qualifier value),4180186
4124420,decimetre,4180186
4124420,Decimeter,4180186
4124421,nanometre,4180186
4124421,Nanometer (qualifier value),4180186
4124421,Nanometer,4180186
4124422,gram (qualifier value),4180186
4124422,gram,4180186
4124423,Non-International System of Units unit of mass,4180186
4124423,Non-International System of Units unit of mass (qualifier value),4180186
4124424,tonnes,4180186
4124424,tonne (qualifier value),4180186
4124425,pound,4180186
4124425,pounds,4180186
4124425,pounds (qualifier value),4180186
4124426,kelvin,4180186
4124426,K - kelvin,4180186
4124426,Degrees Kelvin (qualifier value),4180186
4124426,Degrees Kelvin,4180186
4124427,picomole (qualifier value),4180186
4124427,picomole,4180186
4124428,femtomole (qualifier value),4180186
4124428,femtomole,4180186
4124429,attomole,4180186
4124429,attomole (qualifier value),4180186
4124430,milliosmole,4180186
4124430,milliosmole (qualifier value),4180186
4124431,parts per million,4180186
4124431,Parts per million (qualifier value),4180186
4124431,Parts per million,4180186
4124432,Counts per minute (qualifier value),4180186
4124432,Counts per minute,4180186
4124433,colonies (qualifier value),4180186
4124434,Fraction of total protein (qualifier value),4180186
4124435,Percentage aggregation per second (qualifier value),4180186
4124435,percent aggregation per second,4180186
4124436,Percentage erythrocytes (qualifier value),4180186
4124436,% red blood cells,4180186
4124436,percent erythrocytes,4180186
4124436,percent red blood cells,4180186
4124437,% suppression,4180186
4124437,Percentage suppression (qualifier value),4180186
4124437,percent suppression,4180186
4124438,% total hemoglobin,4180186
4124438,Percentage total haemoglobin,4180186
4124438,Percentage total hemoglobin (qualifier value),4180186
4124438,percent of total haemoglobin,4180186
4124438,% total haemoglobin,4180186
4124438,percent of total hemoglobin,4180186
4124440,Units of blood (qualifier value),4180186
4124441,International System of Units unit of catalytic amount (qualifier value),4180186
4124441,International System of Units unit of catalytic amount,4180186
4124441,International System of Units (SI) unit of catalytic amount,4180186
4124442,International System of Units unit of energy (qualifier value),4180186
4124442,International System of Units unit of energy,4180186
4124443,International System of Units (SI)-derived unit of concentration,4180186
4124443,International System of Units-derived unit of concentration (qualifier value),4180186
4124443,International System of Units-derived unit of concentration,4180186
4124444,Milligram/milliliter (qualifier value),4180186
4124444,milligram/millilitre,4180186
4124444,Milligram/milliliter,4180186
4124445,Microgram/milliliter,4180186
4124445,microgram/mL,4180186
4124445,Microgram/milliliter (qualifier value),4180186
4124445,microgram/millilitre,4180186
4124445,microgram/ml,4180186
4124446,Mole/liter,4180186
4124446,mmol/mL,4180186
4124446,mole/litre,4180186
4124446,Millimoles/milliliter,4180186
4124446,Molar,4180186
4124446,M - Molar,4180186
4124446,Mole/liter (qualifier value),4180186
4124447,Nanomole/liter,4180186
4124447,Nanomole/liter (qualifier value),4180186
4124447,nanomolar,4180186
4124447,nanomole/litre,4180186
4124447,nM,4180186
4124448,femtomolar,4180186
4124448,Femtomole/liter (qualifier value),4180186
4124448,fM,4180186
4124448,femtomole/litre,4180186
4124448,Femtomole/liter,4180186
4124449,Gram/day (qualifier value),4180186
4124449,Gram/day,4180186
4124450,mcg/min,4180186
4124450,Microgram/minute (qualifier value),4180186
4124450,Microgram/minute,4180186
4124451,Microgram/24 hours,4180186
4124451,Microgram/24 hours (qualifier value),4180186
4124451,microgram/24 hours,4180186
4124452,Mole/day (qualifier value),4180186
4124452,Mole/day,4180186
4124453,Millimole/24 hours (qualifier value),4180186
4124453,millimole/24 hours,4180186
4124453,Millimole/24 hours,4180186
4124454,Micromole/24 hours (qualifier value),4180186
4124454,Micromole/24 hours,4180186
4124455,nanomole/day,4180186
4124455,nmol/day (qualifier value),4180186
4125041,dalton,4180186
4125041,dalton (qualifier value),4180186
4125042,farad (qualifier value),4180186
4125043,kilobase (qualifier value),4180186
4125044,Unit of magnetic flux (qualifier value),4180186
4125713,Milliequivalent/exchange,4180186
4125713,milliequivalent/exchange,4180186
4125713,Milliequivalent/exchange (qualifier value),4180186
4125714,Milliliters of fetal blood cells,4180186
4125714,Milliliters fetal blood cells (qualifier value),4180186
4125714,mL foetal blood cells,4180186
4125714,Milliliters fetal blood cells,4180186
4125714,millilitres of foetal blood cells,4180186
4125715,millimetres of mercury/litre/second,4180186
4125715,Millimeters of mercury/liter/second (qualifier value),4180186
4125715,Millimeters of mercury/liter/second,4180186
4125716,seconds of arc (qualifier value),4180186
4127493,milliohm (qualifier value),4180186
4127999,Mass per unit molar quantity (qualifier value),4180186
4128093,henry (qualifier value),4180186
4128094,centimorgan (qualifier value),4180186
4129501,Milligram/millimole,4180186
4129501,Milligram/millimole (qualifier value),4180186
4129906,mA (qualifier value),4180186
4129906,milliamp,4180186
4129906,milliampere,4180186
4130398,millivolt,4180186
4130398,mV (qualifier value),4180186
4130399,volt,4180186
4130399,V - volt (qualifier value),4180186
4135806,Italians (ethnic group),4180186
4136468,Ethnic background (finding),4180186
4136786,Unit of electrical capacitance (qualifier value),4180186
4136787,Morgan (qualifier value),4180186
4136788,torr (qualifier value),4180186
4137363,Blister,4180186
4137363,Blister - unit of product usage (qualifier value),4180186
4137363,blister,4180186
4137381,Nanogram/meter2/min,4180186
4137381,ng/m2/min,4180186
4137381,Nanogram/square meter/minute (qualifier value),4180186
4137387,Julian date (qualifier value),4180186
4137484,Millimeter of mercury.milliliter.beats/minute (qualifier value),4180186
4137484,Millimetre of mercury.millilitre.beats/minute,4180186
4137484,Millimeter of mercury.milliliter.beats/minute,4180186
4137536,Millimole/millimole (qualifier value),4180186
4137536,mmol/mmol,4180186
4137597,Dyaks (ethnic group),4180186
4138072,Georgians (ethnic group),4180186
4138470,Trillion/mL,4180186
4138470,Trillion/milliliter (qualifier value),4180186
4139672,mU/kg,4180186
4139672,munit/kg,4180186
4139672,Milliunit/kilogram (qualifier value),4180186
4139838,U/mmol creatinine,4180186
4139838,Unit/millimole creatinine (qualifier value),4180186
4139924,Bloods (ethnic group),4180186
4140008,Microvolt (qualifier value),4180186
4140008,McV,4180186
4140158,Milliliter/square meter/day (qualifier value),4180186
4140158,mL/m2/day,4180186
4140469,unit/gm Hb,4180186
4140469,Unit/gram hemoglobin (qualifier value),4180186
4140469,Unit/gram haemoglobin,4180186
4140692,Pueblo (ethnic group),4180186
4140904,mL/m2/hr,4180186
4140904,Milliliter/square meter/hour (qualifier value),4180186
4141208,International unit/deciliter,4180186
4141208,International unit/deciliter (qualifier value),4180186
4141208,International unit/decilitre,4180186
4141208,International unit per decilitre,4180186
4141208,International unit per deciliter,4180186
4141219,Sachet - unit of product usage (qualifier value),4180186
4141219,Sachet,4180186
4141370,ug/mmol creatinine,4180186
4141370,Microgram/millimole creatinine (qualifier value),4180186
4141462,Trukese (ethnic group),4180186
4141959,Mcohm,4180186
4141959,Microhm (qualifier value),4180186
4141967,ng/m2/day,4180186
4141967,Nanogram/square meter/day (qualifier value),4180186
4141967,Nanogram/meter2/day,4180186
4142114,Disk - unit of product usage,4180186
4142114,Disc - unit of product usage (qualifier value),4180186
4142114,Disc,4180186
4142114,Disk,4180186
4142114,disc,4180186
4142119,Percent sodium chloride (qualifier value),4180186
4142119,% NaCl,4180186
4142577,Microgram elastase/gram (qualifier value),4180186
4142577,ugE1/g,4180186
4142732,mg %,4180186
4142732,Milligram percent (qualifier value),4180186
4142939,% of total body surface,4180186
4142939,Percentage of total body surface (qualifier value),4180186
4142939,percent of total body surface,4180186
4143089,Milliunit/day (qualifier value),4180186
4143089,mU/day,4180186
4143089,munit/day,4180186
4143406,JDN,4180186
4143406,Julian day number (qualifier value),4180186
4143546,Gregorian calendar date (qualifier value),4180186
4144377,Chinese (ethnic group),4180186
4144440,Dual dose sachet - unit of product usage (qualifier value),4180186
4144440,Dual dose sachet,4180186
4144440,dual dose sachet,4180186
4144442,Unit of calendar time (qualifier value),4180186
4145762,New Caledonians (ethnic group),4180186
4145840,Million/mL,4180186
4145840,Million/milliliter (qualifier value),4180186
4145854,Nanogram/square meter/hour (qualifier value),4180186
4145854,Nanogram/meter2/hour,4180186
4145854,ng/m2/hr,4180186
4146151,Micromole/millimole (qualifier value),4180186
4146151,mcmol/mmol,4180186
4146151,umol/mmol,4180186
4148384,Utes (ethnic group),4180186
4150611,Centimeter/day (qualifier value),4180186
4150611,Centimeter/day,4180186
4150611,Centimetre/day,4180186
4151081,Radiation half-value thickness unit (qualifier value),4180186
4151193,Nicotinic acid equivalents (qualifier value),4180186
4151194,Unit of calorific content (qualifier value),4180186
4151195,International units per unit event,4180186
4151195,International units (IU) per unit event,4180186
4151195,international units per unit event,4180186
4151195,International units per unit event (qualifier value),4180186
4151228,Non-SI unit of volume per feed (qualifier value),4180186
4151231,International System of Units unit of mass per unit body weight (qualifier value),4180186
4151231,International System of Units unit of mass per unit body weight,4180186
4151576,Black N African/Arab/Iranian (ethnic group),4180186
4151577,Black East African Asian/Indo-Caribbean (ethnic group),4180186
4151776,Black Caribbean and White (ethnic group),4180186
4151977,Energy per unit body weight (qualifier value),4180186
4151995,International System of Units unit of volume per feed,4180186
4151995,International System of Units unit of volume per feed (qualifier value),4180186
4151996,International System of Units unit of volume per meal (qualifier value),4180186
4151996,International System of Units unit of volume per meal,4180186
4151999,Non-International System of Units unit of mass per unit time (qualifier value),4180186
4151999,Non-International System of Units unit of mass per unit time,4180186
4152000,International System of Units (SI) unit of mass per meal (qualifier value),4180186
4152000,International System of Units (SI) unit of mass per meal,4180186
4152001,Non-International System of Units unit of mass per feed (qualifier value),4180186
4152001,Non-International System of Units unit of mass per feed,4180186
4152004,Molar quantity per unit body weight (qualifier value),4180186
4152153,Unit of radiation dose (qualifier value),4180186
4152157,Alpha-tocopherol equivalents (qualifier value),4180186
4152298,Non-standard dietary quantity per feed (qualifier value),4180186
4152301,Non-International System of Units unit of volume per meal (qualifier value),4180186
4152301,Non-International System of Units unit of volume per meal,4180186
4152302,International System of Units unit of volume per unit body weight,4180186
4152302,International System of Units unit of volume per unit body weight (qualifier value),4180186
4152303,International System of Units unit of mass per feed,4180186
4152303,International System of Units unit of mass per feed (qualifier value),4180186
